NUM_CHANNEL_KEY,Locationcode,ChannelCode,BookingNumber,BookingDetailCode,DealNumber,DealRowNumber,NUM_CLIENT_KEY,NUM_BRAND_KEY,NUM_DATE_KEY,starttime,NUM_DURATION_SEC,NUM_PROGRAM_KEY,NUM_PA,NUM_TA,NUM_V000S,NUM_TVR,ClientCode,BrandCode,Currency,spotamount,TapeDuration,Netcode,valuationrate,rate
316,ZAZEE00001,ZAZEE00001,14122630W,4,1064/2014,12,62,489,20141214,22:37:25,30,92327,7,13,3246,1.5337,ZARAM00344,ZARAM00774,INR,765000,30,5,242166.7,255000
316,ZAZEE00001,ZAZEE00001,14122552W,4,967/2014,5,230,649,20141214,22:37:55,15,92327,8,13,3246,1.5337,ZAJOH00214,ZASTA00855,INR,405237.15,15,6,241200,270158.1
316,ZAZEE00001,ZAZEE00001,14122727W,5,1070/2014,12,651,15931,20141214,22:38:10,10,92327,9,13,3133,1.4803,ZAPEO00001,ZASHA01530,INR,266475,10,5,244800,266475
316,ZAZEE00001,ZAZEE00001,14121259N,14,1101/2014,4,95,332,20141214,22:38:20,30,92327,10,13,3133,1.4803,ZAAMW00001,ZANUT00023,INR,0,30,5,289000,0
316,ZAZEE00001,ZAZEE00001,14122597W,6,1102/2014,14,132,230,20141214,22:38:50,20,92327,11,13,3133,1.4803,ZAHIN00614,ZAVAS01211,INR,0,20,5,159000,0
316,ZAZEE00001,ZAZEE00001,14122831W,2,1102/2014,19,132,230,20141214,22:52:59,20,92327,2,19,4669,2.206,ZAHIN00614,ZAVAS01211,INR,0,20,5,156666,0
316,ZAZEE00001,ZAZEE00001,14121259N,10,1101/2014,4,95,332,20141214,22:53:19,30,92327,3,19,3163,1.4945,ZAAMW00001,ZANUT00023,INR,0,30,5,289000,0
316,ZAZEE00001,ZAZEE00001,14122599W,3,1132/2014,1,1214,2364,20141214,22:53:49,25,92327,4,19,3163,1.4945,ZAMAH00318,ZAMAH00568,INR,626875,25,6,238000,250750
316,ZAZEE00001,ZAZEE00001,14121256N,3,1146/2014,1,211,820,20141214,22:54:14,15,92327,5,19,2524,1.1925,ZASMI00396,ZAENO00241,INR,280500,15,5,170000,187000
316,ZAZEE00001,ZAZEE00001,14122727W,2,1070/2014,12,651,15931,20141214,22:54:29,20,92327,6,19,2524,1.1925,ZAPEO00001,ZASHA01530,INR,532950,20,5,244800,266475
316,ZAZEE00001,ZAZEE00001,14122629W,2,1082/2014,4,7046,43149,20141214,22:54:49,20,92327,7,19,2524,1.1925,1423884,ZALIB00472,INR,408000,20,5,189000,204000
316,ZAZEE00001,ZAZEE00001,14122590W,1,1102/2014,13,13,247,20141214,22:55:09,20,92327,8,19,2303,1.0881,ZAHIN00614,ZAPEA00637,INR,706064,20,5,159000,353032
316,ZAZEE00001,ZAZEE00001,14122693W,2,1161/2014,1,9184,53758,20141214,22:55:29,15,92327,9,19,2303,1.0881,ZAAUT00030,ZACAR00144,INR,318750,15,5,212500,212500
316,ZAZEE00001,ZAZEE00001,14122816W,4,1134/2014,19,107,1078,20141214,22:55:44,15,92327,10,19,2303,1.0881,1425381,ZAORE00007,INR,318750,15,5,187000,212500
316,ZAZEE00001,ZAZEE00001,14122585W,1,1102/2014,13,253,36917,20141214,22:55:59,20,92327,11,19,2303,1.0881,ZAHIN00614,LAKXX00001,INR,706064,20,5,159000,353032
316,ZAZEE00001,ZAZEE00001,14121273N,3,1165/2014,1,2887,57783,20141214,22:56:19,15,92327,12,19,2225,1.0513,ZATIM00562,GAAXX00002,INR,344250,15,5,184450,229500
316,ZAZEE00001,ZAZEE00001,14122581W,3,1102/2014,13,13,11925,20141214,22:56:34,30,92327,13,19,2225,1.0513,ZAHIN00614,ZADOV00231,INR,1059096,30,5,159000,353032
316,ZAZEE00001,ZAZEE00001,14121287N,1,1172/2014,1,48,1364,20141214,22:57:04,20,92327,14,19,2100,0.9922,ZANES00284,ZAEVE00248,INR,425000,20,5,170000,212500
316,ZAZEE00001,ZAZEE00001,14121279N,1,904/2014,1,210,57461,20141214,22:57:24,30,92327,15,19,2100,0.9922,ZAPCJ00001,ZAJEW00020,INR,790500,30,5,241911.1333,263500
316,ZAZEE00001,ZAZEE00001,14121276N,2,1138/2014,7,57,10795,20141214,22:57:54,45,92327,16,19,2100,0.9922,ZADAB00102,ZARED00716,INR,0,45,5,264350,0
316,ZAZEE00001,ZAZEE00001,14122592W,2,1102/2014,13,132,690,20141214,22:58:39,20,92327,17,19,2122,1.0026,ZAHIN00614,ZAPON01004,INR,706064,20,5,159000,353032
316,ZAZEE00001,ZAZEE00001,14122596W,6,1102/2014,14,132,38039,20141214,23:11:59,20,92327,3,22,2856,1.3494,ZAHIN00614,ZAVAS01315,INR,0,20,5,159000,0
316,ZAZEE00001,ZAZEE00001,14121276N,3,1138/2014,7,57,10795,20141214,23:12:19,45,92327,4,22,2056,0.9714,ZADAB00102,ZARED00716,INR,0,45,5,264350,0
316,ZAZEE00001,ZAZEE00001,14122727W,7,1070/2014,12,651,15931,20141214,23:13:04,10,92327,5,22,1776,0.8391,ZAPEO00001,ZASHA01530,INR,266475,10,5,244800,266475
316,ZAZEE00001,ZAZEE00001,14122551W,2,967/2014,5,230,58010,20141214,23:13:14,30,92327,6,22,1776,0.8391,ZAJOH00214,ZACLE01358,INR,810474.3,30,6,241200,270158.1
316,ZAZEE00001,ZAZEE00001,14121256N,4,1146/2014,1,211,820,20141214,23:13:44,15,92327,7,22,1776,0.8391,ZASMI00396,ZAENO00241,INR,280500,15,5,170000,187000
316,ZAZEE00001,ZAZEE00001,14121282N,42,1168/2014,7,542,32006,20141214,23:13:59,10,92327,8,22,1776,0.8391,ZAASH00021,ZAASH00046,INR,0,10,5,153000,0
316,ZAZEE00001,ZAZEE00001,14122595W,2,1102/2014,13,13,56208,20141214,23:14:09,20,92327,9,22,1626,0.7683,ZAHIN00614,ZATRE00007,INR,706064,20,5,159000,353032
316,ZAZEE00001,ZAZEE00001,14128054B,2,1149/2014,13,7812,47011,20141214,23:14:29,10,92327,10,22,1626,0.7683,1427080,TAXXX00003,INR,255000,10,5,233750,255000
316,ZAZEE00001,ZAZEE00001,14122584W,1,1102/2014,13,253,24460,20141214,23:14:39,20,92327,11,22,1626,0.7683,ZAHIN00614,ZALAK01141,INR,706064,20,5,159000,353032
316,ZAZEE00001,ZAZEE00001,14122811W,3,1023/2014,21,24,36916,20141214,23:14:59,10,92327,12,22,1626,0.7683,ZAKEL00510,ZAHEA00386,INR,170000,10,5,170000,170000
316,ZAZEE00001,ZAZEE00001,14122775W,3,482/2014,40,94,546,20141214,23:15:09,10,92327,13,22,1530,0.7229,ZAVIC00455,ZAVIC00926,INR,0,10,5,161500,0
316,ZAZEE00001,ZAZEE00001,14122657W,1,1117/2014,73,295,365,20141214,23:15:19,15,92327,14,22,1530,0.7229,ZAPGH00301,ZAPAN00624,INR,255000,15,5,170000,170000
316,ZAZEE00001,ZAZEE00001,14122816W,3,1134/2014,19,107,1078,20141214,23:15:34,15,92327,15,22,1530,0.7229,1425381,ZAORE00007,INR,318750,15,5,187000,212500
316,ZAZEE00001,ZAZEE00001,14122586W,1,1102/2014,13,253,687,20141214,23:15:49,20,92327,16,22,1530,0.7229,ZAHIN00614,ZALAK01134,INR,706064,20,5,159000,353032
316,ZAZEE00001,ZAZEE00001,14121286N,2,1172/2014,1,48,54916,20141214,23:16:09,15,92327,17,22,1585,0.7489,ZANES00284,ZANES01264,INR,318750,15,5,170000,212500
316,ZAZEE00001,ZAZEE00001,14122599W,2,1132/2014,1,1214,2364,20141214,23:16:24,25,92327,18,22,1585,0.7489,ZAMAH00318,ZAMAH00568,INR,626875,25,6,238000,250750
316,ZAZEE00001,ZAZEE00001,14122630W,8,1064/2014,12,62,489,20141214,23:16:49,20,92327,19,22,1585,0.7489,ZARAM00344,ZARAM00774,INR,510000,20,5,242166.7,255000
316,ZAZEE00001,ZAZEE00001,14121259N,9,1101/2014,4,95,332,20141214,23:17:09,30,92327,20,22,1569,0.7413,ZAAMW00001,ZANUT00023,INR,0,30,5,289000,0
316,ZAZEE00001,ZAZEE00001,14122579W,1,1102/2014,13,13,431,20141214,23:17:39,20,92327,21,22,1569,0.7413,ZAHIN00614,ZADOV00230,INR,706064,20,5,159000,353032
316,ZAZEE00001,ZAZEE00001,14122598W,7,1102/2014,14,132,981,20141214,23:25:25,20,92327,2,21,2799,1.3225,ZAHIN00614,ZAVAS01300,INR,0,20,5,159000,0
316,ZAZEE00001,ZAZEE00001,14121259N,6,1101/2014,4,95,332,20141214,23:25:45,20,92327,3,21,2799,1.3225,ZAAMW00001,ZANUT00023,INR,0,20,5,289000,0
316,ZAZEE00001,ZAZEE00001,14121277N,4,1138/2014,7,57,48565,20141214,23:26:05,30,92327,4,21,1808,0.8542,ZADAB00102,ZAVAT00913,INR,0,30,5,264350,0
316,ZAZEE00001,ZAZEE00001,14121279N,3,904/2014,1,210,57461,20141214,23:26:35,30,92327,5,21,1808,0.8542,ZAPCJ00001,ZAJEW00020,INR,790500,30,5,241911.1333,263500
316,ZAZEE00001,ZAZEE00001,14121287N,2,1172/2014,1,48,1364,20141214,23:27:05,20,92327,6,21,1833,0.8661,ZANES00284,ZAEVE00248,INR,425000,20,5,170000,212500
316,ZAZEE00001,ZAZEE00001,14121273N,1,1165/2014,1,2887,57783,20141214,23:27:25,15,92327,7,21,1833,0.8661,ZATIM00562,GAAXX00002,INR,344250,15,5,184450,229500
316,ZAZEE00001,ZAZEE00001,14122594W,2,1102/2014,13,13,274,20141214,23:27:40,20,92327,8,21,1833,0.8661,ZAHIN00614,ZASUN01435,INR,706064,20,5,159000,353032
316,ZAZEE00001,ZAZEE00001,14122838W,2,1023/2014,24,24,16899,20141214,23:28:00,15,92327,9,21,1740,0.8221,ZAKEL00510,ZAKEL01352,INR,213000,15,5,142000,142000
316,ZAZEE00001,ZAZEE00001,14122693W,1,1161/2014,1,9184,53758,20141214,23:28:15,30,92327,10,21,1740,0.8221,ZAAUT00030,ZACAR00144,INR,637500,30,5,212500,212500
316,ZAZEE00001,ZAZEE00001,14122588W,1,1102/2014,13,132,997,20141214,23:28:45,25,92327,11,21,1740,0.8221,ZAHIN00614,ZAPON00666,INR,882580,25,5,159000,353032
316,ZAZEE00001,ZAZEE00001,14121282N,43,1168/2014,7,542,32007,20141214,23:29:10,10,92327,12,21,1695,0.8009,ZAASH00021,ZAASH00046,INR,0,10,5,153000,0
316,ZAZEE00001,ZAZEE00001,14122665W,1,1117/2014,73,295,1010,20141214,23:29:20,15,92327,13,21,1695,0.8009,ZAPGH00301,ZAHEA00338,INR,255000,15,5,170000,170000
316,ZAZEE00001,ZAZEE00001,14122816W,2,1134/2014,19,107,1078,20141214,23:29:35,15,92327,14,21,1695,0.8009,1425381,ZAORE00007,INR,318750,15,5,187000,212500
316,ZAZEE00001,ZAZEE00001,14122552W,3,967/2014,5,230,649,20141214,23:29:50,15,92327,15,21,1695,0.8009,ZAJOH00214,ZASTA00855,INR,405237.15,15,6,241200,270158.1
316,ZAZEE00001,ZAZEE00001,14121255N,1,1143/2014,2,88,34271,20141214,23:30:05,20,92327,16,21,1661,0.7848,ZASMI00396,ZASEN00020,INR,0,20,5,170000,0
316,ZAZEE00001,ZAZEE00001,14122727W,8,1070/2014,12,651,15931,20141214,23:30:25,10,92327,17,21,1661,0.7848,ZAPEO00001,ZASHA01530,INR,266475,10,5,244800,266475
316,ZAZEE00001,ZAZEE00001,14121259N,15,1101/2014,4,95,332,20141214,23:30:35,30,92327,18,21,1661,0.7848,ZAAMW00001,ZANUT00023,INR,0,30,5,289000,0
316,ZAZEE00001,ZAZEE00001,14122577W,1,1102/2014,13,13,1046,20141214,23:31:05,20,92327,19,21,1698,0.8023,ZAHIN00614,ZAACT00006,INR,706064,20,5,159000,353032
388,ZAZEE00001,ZAPIC00001,14122292W,16,376/2014,15,242,45335,20141213,0:13:03,20,37311,2,7,90,0.0425,1415754,DATXX00002,INR,2400,20,6,1200,1200
388,ZAZEE00001,ZAPIC00001,14121012N,240,40/2014,5,95,332,20141213,0:13:23,30,37311,3,7,90,0.0425,ZAAMW00001,ZANUT00023,INR,6375,30,0,2125,2125
388,ZAZEE00001,ZAPIC00001,14122052W,133,571/2014,6,13,825,20141213,0:13:53,20,37311,4,7,90,0.0425,ZAHIN00614,ZALIF00491,INR,2074,20,6,1037,1037
388,ZAZEE00001,ZAPIC00001,14121026N,313,52/2014,25,108,871,20141213,0:14:13,15,37311,5,7,84,0.0397,ZACOC00083,ZACOC00170,INR,3187.5,15,6,2125,2125
388,ZAZEE00001,ZAPIC00001,14122064W,247,571/2014,6,13,52490,20141213,0:14:28,15,37311,6,7,84,0.0397,ZAHIN00614,ZAAXE00001,INR,1556,15,6,1037,1037
388,ZAZEE00001,ZAPIC00001,14122292W,34,376/2014,15,242,45335,20141213,0:14:43,20,37311,7,7,84,0.0397,1415754,DATXX00002,INR,2400,20,6,1200,1200
388,ZAZEE00001,ZAPIC00001,14122070W,77,575/2014,12,79,52497,20141213,0:30:33,25,37311,2,17,227,0.1073,ZAPGH00301,ZAPAM01000,INR,4462,25,6,1785,1785
388,ZAZEE00001,ZAPIC00001,14122062W,145,571/2014,6,13,56208,20141213,0:30:58,20,37311,3,17,227,0.1073,ZAHIN00614,ZATRE00007,INR,2074,20,6,1037,1037
388,ZAZEE00001,ZAPIC00001,14122292W,5,376/2014,15,242,45335,20141213,0:31:18,20,37311,4,17,84,0.0397,1415754,DATXX00002,INR,2400,20,6,1200,1200
388,ZAZEE00001,ZAPIC00001,14122060W,112,571/2014,6,132,50403,20141213,0:31:38,25,37311,5,17,84,0.0397,ZAHIN00614,ZAPON01010,INR,2592,25,6,1037,1037
388,ZAZEE00001,ZAPIC00001,14121058N,25,578/2014,3,114,490,20141213,0:32:03,30,37311,6,17,65,0.0307,1417947,OLXXX00002,USD,105.72,30,6,35.24,35.24
388,ZAZEE00001,ZAPIC00001,14121012N,53,40/2014,5,95,332,20141213,0:32:33,20,37311,7,17,65,0.0307,ZAAMW00001,ZANUT00023,INR,4250,20,0,2125,2125
388,ZAZEE00001,ZAPIC00001,14121061N,80,167/2014,4,195,58013,20141213,0:32:53,25,37311,8,17,65,0.0307,ZAJUB00002,ZADOM00227,INR,4887.5,25,0,1955,1955
388,ZAZEE00001,ZAPIC00001,14122292W,9,376/2014,16,242,45335,20141213,0:33:18,20,37311,9,17,61,0.0288,1415754,DATXX00002,INR,3400,20,6,1700,1700
388,ZAZEE00001,ZAPIC00001,14122137W,92,330/2014,14,27,3896,20141213,0:33:38,15,37311,10,17,61,0.0288,ZAMAR00264,ZALIV00044,INR,2550,15,6,1700,1700
388,ZAZEE00001,ZAPIC00001,14122318W,35,555/2014,3,651,15931,20141213,0:33:53,20,37311,11,17,61,0.0288,ZAPEO00001,ZASHA01530,INR,4250,20,6,2125,2125
388,ZAZEE00001,ZAPIC00001,14122060W,113,571/2014,6,132,50403,20141213,0:34:13,25,37311,12,17,61,0.0288,ZAHIN00614,ZAPON01010,INR,2592,25,6,1037,1037
388,ZAZEE00001,ZAPIC00001,14122042W,82,571/2014,6,249,15,20141213,0:34:38,15,37311,13,17,61,0.0288,ZAHIN00614,ZAKIS00441,INR,1556,15,6,1037,1037
388,ZAZEE00001,ZAPIC00001,14122056W,62,571/2014,6,13,24,20141213,0:34:53,15,37311,14,17,61,0.0288,ZAHIN00614,ZARIN00738,INR,1556,15,6,1037,1037
388,ZAZEE00001,ZAPIC00001,14122016W,43,432/2014,2,214,54872,20141213,0:35:08,10,37311,15,17,50,0.0236,ZABIS00001,ZAURZ00001,INR,2975,10,6,2975,2975
388,ZAZEE00001,ZAPIC00001,14122064W,250,571/2014,6,13,52490,20141213,0:35:18,15,37311,16,17,50,0.0236,ZAHIN00614,ZAAXE00001,INR,1556,15,6,1037,1037
388,ZAZEE00001,ZAPIC00001,14124008M,61,316/2014,3,3,50412,20141213,0:52:27,10,37311,2,21,131,0.0619,ZAITC00202,ZASUN01436,INR,2337.5,10,6,2337.5,2337.5
388,ZAZEE00001,ZAPIC00001,14122292W,31,376/2014,15,242,45335,20141213,0:52:37,20,37311,3,21,131,0.0619,1415754,DATXX00002,INR,2400,20,6,1200,1200
388,ZAZEE00001,ZAPIC00001,14122016W,29,432/2014,2,214,54872,20141213,0:52:57,20,37311,4,21,131,0.0619,ZABIS00001,ZAURZ00001,INR,5950,20,6,2975,2975
388,ZAZEE00001,ZAPIC00001,14121035N,40,252/2014,5,269,1075,20141213,0:53:17,20,37311,5,21,49,0.0232,ZATAT00582,ZATAT00937,INR,3910,20,6,1955,1955
388,ZAZEE00001,ZAPIC00001,14122137W,90,330/2014,14,27,3896,20141213,0:53:37,15,37311,6,21,49,0.0232,ZAMAR00264,ZALIV00044,INR,2550,15,6,1700,1700
388,ZAZEE00001,ZAPIC00001,14121049N,26,547/2014,8,133,142,20141213,0:53:52,10,37311,7,21,49,0.0232,ZAREL00353,ZASPA01211,INR,1997.5,10,6,1997.5,1997.5
388,ZAZEE00001,ZAPIC00001,14122135W,182,580/2014,6,225,38963,20141213,0:54:02,10,37311,8,21,49,0.0232,1415110,ZAGLA01360,INR,2380,10,6,2380,2380
388,ZAZEE00001,ZAPIC00001,14122292W,18,376/2014,15,242,45335,20141213,0:54:12,20,37311,9,21,49,0.0232,1415754,DATXX00002,INR,2400,20,6,1200,1200
388,ZAZEE00001,ZAPIC00001,14122034W,17,571/2014,6,13,55181,20141213,0:54:32,20,37311,10,21,49,0.0232,ZAHIN00614,ZATRE00007,INR,2074,20,6,1037,1037
388,ZAZEE00001,ZAPIC00001,14122132W,265,580/2014,6,225,531,20141213,0:54:52,10,37311,11,21,49,0.0232,1415110,ZAFOG00003,INR,2380,10,6,2380,2380
388,ZAZEE00001,ZAPIC00001,14121036N,305,452/2014,2,372,14278,20141213,0:55:02,10,37311,12,21,49,0.0232,ZAGOD00146,ZAPAN00683,INR,2550,10,6,2550,2550
388,ZAZEE00001,ZAPIC00001,14122063W,43,571/2014,6,253,56677,20141213,0:55:12,20,37311,13,21,49,0.0232,ZAHIN00614,LAKXX00002,INR,2074,20,6,1037,1037
388,ZAZEE00001,ZAPIC00001,14121024N,106,576/2014,3,69,47147,20141213,0:55:32,25,37311,14,21,49,0.0232,ZAMSD00002,ZARAJ01521,INR,4993.75,25,6,1997.5,1997.5
388,ZAZEE00001,ZAPIC00001,14122051W,4,571/2014,6,13,431,20141213,0:55:57,10,37311,15,21,49,0.0232,ZAHIN00614,ZADOV00230,INR,1037,10,6,1037,1037
388,ZAZEE00001,ZAPIC00001,14122294W,1,376/2014,2,242,45335,20141213,0:56:07,20,37311,16,21,49,0.0232,1415754,DATXX00002,INR,3400,20,6,1700,1700
388,ZAZEE00001,ZAPIC00001,14124013M,4,316/2014,2,3,50412,20141213,0:56:27,10,37311,17,21,49,0.0232,ZAITC00202,ZASUN01436,INR,2125,10,6,2125,2125
388,ZAZEE00001,ZAPIC00001,14122128W,8,323/2014,8,129,46330,20141213,0:56:37,20,37311,18,21,49,0.0232,ZAIND00189,ZALOR00516,INR,4505,20,6,2252.5,2252.5
388,ZAZEE00001,ZAPIC00001,14122032W,25,571/2014,6,13,554,20141213,0:56:57,20,37311,19,21,49,0.0232,ZAHIN00614,ZACLO00160,INR,2074,20,6,1037,1037
388,ZAZEE00001,ZAPIC00001,14121016N,279,550/2014,3,589,26993,20141213,0:57:17,10,37311,20,21,49,0.0232,ZAHEN00491,ZACOL01407,INR,2082.5,10,5,2082.4,2082.5
388,ZAZEE00001,ZAPIC00001,14122306W,9,575/2014,1,295,32907,20141213,6:09:08,25,78160,3,10,5,0.0024,ZAPGH00301,ZAHEA00338,INR,319,25,6,127.5,127.5
388,ZAZEE00001,ZAPIC00001,14122066W,15,343/2014,8,175,249,20141213,6:09:33,20,78160,4,10,5,0.0024,ZAMID00003,ZACLE01346,INR,680,20,6,340,340
388,ZAZEE00001,ZAPIC00001,14122132W,162,580/2014,9,225,40893,20141213,6:09:53,15,78160,5,10,5,0.0024,1415110,ZAFOG00003,INR,701,15,6,467.5,467.5
388,ZAZEE00001,ZAPIC00001,14122046W,130,571/2014,7,13,6467,20141213,6:10:08,15,78160,6,10,5,0.0024,ZAHIN00614,ZAPEP01409,INR,321,15,6,214,214
388,ZAZEE00001,ZAPIC00001,14122320W,9,160/2014,2,5793,42355,20141213,6:10:23,120,78160,7,10,5,0.0024,ZATEL00438,ZAHAN01354,INR,1536,120,6,128,128
388,ZAZEE00001,ZAPIC00001,14122066W,39,343/2014,8,175,743,20141213,6:12:23,10,78160,8,10,5,0.0024,ZAMID00003,ZACLE01346,INR,340,10,6,340,340
388,ZAZEE00001,ZAPIC00001,14122071W,28,575/2014,1,126,720,20141213,6:12:33,15,78160,9,10,5,0.0024,ZAIND00194,ZADUR01050,INR,191,15,6,127.5,127.5
388,ZAZEE00001,ZAPIC00001,14122047W,125,571/2014,7,13,7510,20141213,6:12:48,20,78160,10,10,5,0.0024,ZAHIN00614,ZACLI00158,INR,428,20,6,214,214
388,ZAZEE00001,ZAPIC00001,14121088N,1,572/2014,6,1801,55162,20141213,6:25:42,15,78160,3,15,54,0.0255,1423501,SNAXX00003,INR,1071,15,5,714,714
388,ZAZEE00001,ZAPIC00001,14123001E,99,127/2014,15,261,57487,20141213,6:25:57,10,78160,4,15,54,0.0255,1417817,ZAENG01220,INR,255,10,6,255,255
388,ZAZEE00001,ZAPIC00001,14122086W,4,575/2014,1,295,365,20141213,6:26:07,15,78160,5,15,54,0.0255,ZAPGH00301,ZAPAN00624,INR,191,15,6,127.5,127.5
388,ZAZEE00001,ZAPIC00001,14122066W,41,343/2014,8,175,743,20141213,6:26:22,10,78160,6,15,54,0.0255,ZAMID00003,ZACLE01346,INR,340,10,6,340,340
388,ZAZEE00001,ZAPIC00001,14122055W,92,571/2014,7,13,1046,20141213,6:26:32,20,78160,7,15,54,0.0255,ZAHIN00614,ZAACT00006,INR,428,20,6,214,214
388,ZAZEE00001,ZAPIC00001,14122049W,61,571/2014,7,13,52778,20141213,6:26:52,20,78160,8,15,54,0.0255,ZAHIN00614,ZAFAI01408,INR,428,20,6,214,214
388,ZAZEE00001,ZAPIC00001,14121018N,15,422/2014,7,2150,54774,20141213,6:27:12,40,78160,9,15,54,0.0255,ZAGOO00170,ZAGOO01393,INR,2040,40,6,510,510
388,ZAZEE00001,ZAPIC00001,14122066W,14,343/2014,8,175,249,20141213,6:27:52,20,78160,10,15,54,0.0255,ZAMID00003,ZACLE01346,INR,680,20,6,340,340
388,ZAZEE00001,ZAPIC00001,14122062W,156,571/2014,7,13,56208,20141213,6:28:12,20,78160,11,15,54,0.0255,ZAHIN00614,ZATRE00007,INR,428,20,6,214,214
388,ZAZEE00001,ZAPIC00001,14122305W,2,575/2014,1,126,3625,20141213,6:28:32,20,78160,12,15,54,0.0255,ZAIND00194,ZAGIL00313,INR,255,20,6,127.5,127.5
388,ZAZEE00001,ZAPIC00001,14122052W,137,571/2014,7,13,825,20141213,6:28:52,20,78160,13,15,54,0.0255,ZAHIN00614,ZALIF00491,INR,428,20,6,214,214
388,ZAZEE00001,ZAPIC00001,14122019W,69,571/2014,7,13,174,20141213,6:29:12,30,78160,14,15,54,0.0255,ZAHIN00614,ZACOM00206,INR,642,30,6,214,214
388,ZAZEE00001,ZAPIC00001,14121088N,2,572/2014,6,1801,55162,20141213,6:41:37,15,78160,2,8,5,0.0024,1423501,SNAXX00003,INR,1071,15,5,714,714
388,ZAZEE00001,ZAPIC00001,14123001E,98,127/2014,15,261,57487,20141213,6:41:52,10,78160,3,8,5,0.0024,1417817,ZAENG01220,INR,255,10,6,255,255
388,ZAZEE00001,ZAPIC00001,14122085W,4,575/2014,1,295,32907,20141213,6:42:02,25,78160,4,8,13,0.0061,ZAPGH00301,ZAHEA00338,INR,319,25,6,127.5,127.5
388,ZAZEE00001,ZAPIC00001,14122066W,40,343/2014,8,175,743,20141213,6:42:27,10,78160,5,8,13,0.0061,ZAMID00003,ZACLE01346,INR,340,10,6,340,340
388,ZAZEE00001,ZAPIC00001,14122056W,64,571/2014,7,13,24,20141213,6:42:37,15,78160,6,8,13,0.0061,ZAHIN00614,ZARIN00738,INR,321,15,6,214,214
388,ZAZEE00001,ZAPIC00001,14122060W,140,571/2014,7,132,50403,20141213,6:42:52,25,78160,7,8,13,0.0061,ZAHIN00614,ZAPON01010,INR,535,25,6,214,214
388,ZAZEE00001,ZAPIC00001,14122132W,60,580/2014,7,225,531,20141213,6:43:17,20,78160,8,8,13,0.0061,1415110,ZAFOG00003,INR,850,20,6,425,425
388,ZAZEE00001,ZAPIC00001,14121088N,3,572/2014,6,1801,55162,20141213,6:56:10,15,78160,2,8,8,0.0038,1423501,SNAXX00003,INR,1071,15,5,714,714
388,ZAZEE00001,ZAPIC00001,14122081W,13,575/2014,1,295,685,20141213,6:56:25,15,78160,3,8,8,0.0038,ZAPRO00336,ZAVIC00912,INR,191,15,6,127.5,127.5
388,ZAZEE00001,ZAPIC00001,14122062W,157,571/2014,7,13,56208,20141213,6:56:40,20,78160,4,8,8,0.0038,ZAHIN00614,ZATRE00007,INR,428,20,6,214,214
388,ZAZEE00001,ZAPIC00001,14122036W,48,571/2014,7,199,32908,20141213,6:57:00,25,78160,5,8,8,0.0038,ZAKIM00001,ZAHUG00371,INR,535,25,6,214,214
388,ZAZEE00001,ZAPIC00001,14122054W,126,571/2014,7,132,230,20141213,6:57:25,20,78160,6,8,8,0.0038,ZAHIN00614,ZAVAS01211,INR,428,20,6,214,214
388,ZAZEE00001,ZAPIC00001,14122042W,87,571/2014,7,249,15,20141213,6:57:45,15,78160,7,8,8,0.0038,ZAHIN00614,ZAKIS00441,INR,321,15,6,214,214
388,ZAZEE00001,ZAPIC00001,14122066W,42,343/2014,8,175,743,20141213,6:58:00,10,78160,8,8,8,0.0038,ZAMID00003,ZACLE01346,INR,340,10,6,340,340
388,ZAZEE00001,ZAPIC00001,14121088N,4,572/2014,6,1801,55162,20141213,7:10:19,15,78160,3,13,0,0,1423501,SNAXX00003,INR,1071,15,5,714,714
388,ZAZEE00001,ZAPIC00001,14122082W,8,575/2014,1,295,21019,20141213,7:10:34,10,78160,4,13,0,0,ZAPRO00336,ZAVIC00914,INR,128,10,6,127.5,127.5
388,ZAZEE00001,ZAPIC00001,14122066W,17,343/2014,8,175,249,20141213,7:10:44,20,78160,5,13,0,0,ZAMID00003,ZACLE01346,INR,680,20,6,340,340
388,ZAZEE00001,ZAPIC00001,14122320W,12,160/2014,2,5793,42355,20141213,7:11:04,120,78160,6,13,0,0,ZATEL00438,ZAHAN01354,INR,1536,120,6,128,128
388,ZAZEE00001,ZAPIC00001,14122074W,8,575/2014,1,126,3625,20141213,7:13:04,20,78160,7,13,0,0,ZAIND00194,ZAGIL00313,INR,255,20,6,127.5,127.5
388,ZAZEE00001,ZAPIC00001,14122058W,83,571/2014,7,13,7510,20141213,7:13:24,10,78160,8,13,0,0,ZAHIN00614,ZACLI00158,INR,214,10,6,214,214
388,ZAZEE00001,ZAPIC00001,14121018N,91,422/2014,7,2150,54774,20141213,7:13:34,40,78160,9,13,0,0,ZAGOO00170,ZAGOO01393,INR,2040,40,6,510,510
388,ZAZEE00001,ZAPIC00001,14122060W,142,571/2014,7,132,50403,20141213,7:14:14,25,78160,10,13,0,0,ZAHIN00614,ZAPON01010,INR,535,25,6,214,214
388,ZAZEE00001,ZAPIC00001,14122098W,113,530/2014,7,275,50391,20141213,7:14:39,30,78160,11,13,0,0,ZACOL00083,COLXX00011,INR,510,30,6,170,170
388,ZAZEE00001,ZAPIC00001,14122132W,281,580/2014,7,225,531,20141213,7:15:09,10,78160,12,13,0,0,1415110,ZAFOG00003,INR,425,10,6,425,425
